"search-number","evaluation","evals-requested-so-far","number-of-cars*","mean_acceleration*","mean-deceleration*","max-patience*","distance-between-nodes*","number-of-lanes*","length-of-node*","cars-per-mile-mean*","sec-per-tick*","feet-per-unit*","node-power-output*","ev-density-percent*","crr*","electricity-cost*","cda*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","129","250","3","0.527","0.66","35","30","2","3","48","0.1","15","148","20","0.01","8","0.5","""118771388""","3029.225114616373","3029.225114616373","3029.225114616373","0","3029.225114616373"
"1","130","250","3","0.527","0.66","35","30","2","3","48","0.1","15","148","20","0.01","8","0.5","""60062080""","10342.664519720292","10342.664519720292","10342.664519720292","0","10342.664519720292"
"1","131","250","3","0.527","0.66","35","50","2","1","48","0.1","15","88","20","0.01","8","0.5","""642972848""","445.1142211555042","445.1142211555042","445.1142211555042","0","445.1142211555042"
"1","132","250","3","0.527","0.66","35","50","2","1","48","0.1","15","88","20","0.01","8","0.5","""-386900541""","1052.3842165268147","1052.3842165268147","1052.3842165268147","0","1052.3842165268147"
"1","133","250","3","0.527","0.66","35","50","2","1","48","0.1","15","88","20","0.01","8","0.5","""1140790658""","657.8689729367546","657.8689729367546","657.8689729367546","0","657.8689729367546"
"1","134","250","3","0.527","0.66","35","50","2","1","48","0.1","15","88","20","0.01","8","0.5","""-1771082805""","865.2165973589401","865.2165973589401","865.2165973589401","0","865.2165973589401"
"1","135","250","3","0.527","0.66","35","50","2","1","48","0.1","15","88","20","0.01","8","0.5","""1845344014""","-270.6383526464796","-270.6383526464796","-270.6383526464796","0","-270.6383526464796"
"1","136","250","3","0.527","0.66","35","30","2","2","48","0.1","15","146","20","0.01","8","0.5","""1038315138""","2749.0234339628937","2749.0234339628937","2749.0234339628937","0","2749.0234339628937"
"1","137","250","3","0.527","0.66","35","30","2","2","48","0.1","15","146","20","0.01","8","0.5","""-835379571""","897.005380368556","897.005380368556","897.005380368556","0","897.005380368556"
"1","138","250","3","0.527","0.66","35","30","2","2","48","0.1","15","146","20","0.01","8","0.5","""74206384""","3721.9521473591185","3721.9521473591185","3721.9521473591185","0","3721.9521473591185"
