"search-number","evaluation","evals-requested-so-far","number-of-cars*","mean_acceleration*","mean-deceleration*","max-patience*","distance-between-nodes*","number-of-lanes*","length-of-node*","cars-per-mile-mean*","sec-per-tick*","feet-per-unit*","node-power-output*","ev-density-percent*","crr*","electricity-cost*","cda*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","118","250","3","0.527","0.66","35","12","2","2","48","0.1","15","184","20","0.01","8","0.5","""745683882""","4512.210608616278","4512.210608616278","4512.210608616278","0","4512.210608616278"
"1","119","250","3","0.527","0.66","35","12","2","2","48","0.1","15","184","20","0.01","8","0.5","""-925848395""","4495.15454110038","4495.15454110038","4495.15454110038","0","4495.15454110038"
"1","120","250","3","0.527","0.66","35","12","2","2","48","0.1","15","184","20","0.01","8","0.5","""699894420""","11180.01574770726","11180.01574770726","11180.01574770726","0","11180.01574770726"
"1","121","250","3","0.527","0.66","35","28","2","1","48","0.1","15","145","20","0.01","8","0.5","""-184337041""","1600.6425249547626","1600.6425249547626","1600.6425249547626","0","1600.6425249547626"
"1","122","250","3","0.527","0.66","35","28","2","1","48","0.1","15","145","20","0.01","8","0.5","""869159170""","1489.8274740776615","1489.8274740776615","1489.8274740776615","0","1489.8274740776615"
"1","123","250","3","0.527","0.66","35","28","2","1","48","0.1","15","145","20","0.01","8","0.5","""689469946""","870.9279199661859","870.9279199661859","870.9279199661859","0","870.9279199661859"
"1","124","250","3","0.527","0.66","35","28","2","1","48","0.1","15","145","20","0.01","8","0.5","""-2058284294""","2294.855088706869","2294.855088706869","2294.855088706869","0","2294.855088706869"
"1","125","250","3","0.527","0.66","35","28","2","1","48","0.1","15","145","20","0.01","8","0.5","""-460808991""","1970.9111272971077","1970.9111272971077","1970.9111272971077","0","1970.9111272971077"
"1","126","250","3","0.527","0.66","35","12","2","3","48","0.1","15","129","20","0.01","8","0.5","""439973708""","9964.541186247505","9964.541186247505","9964.541186247505","0","9964.541186247505"
"1","127","250","3","0.527","0.66","35","12","2","3","48","0.1","15","129","20","0.01","8","0.5","""-1487775570""","4829.503827577497","4829.503827577497","4829.503827577497","0","4829.503827577497"
